Renda_Total,log_renda,Sexo,Cor_Raca,UF,Escolaridade_Num,Escolaridade_Label,Idade,Setor_Economico,Area_Atuacao,Faixa_Etaria
1.0,0.6931471805599453,Feminino,Parda,Bahia,7.0,Médio completo,24,Desconhecido,,18-25
2.0,1.0986122886681098,Masculino,Parda,Bahia,7.0,Médio completo,43,Desconhecido,,36-45
1160.0,7.057036981697891,Feminino,Preta,Bahia,12.0,Doutorado incompleto,35,Desconhecido,Serviços,26-35
2.0,1.0986122886681098,Feminino,Parda,Bahia,7.0,Médio completo,37,Desconhecido,,36-45
60.0,4.110873864173311,Masculino,Parda,Bahia,7.0,Médio completo,19,Desconhecido,,18-25
20.0,3.044522437723423,Masculino,Parda,Bahia,10.0,Mestrado incompleto,20,Desconhecido,Comércio,18-25
20.0,3.044522437723423,Masculino,Branca,Bahia,,,61,Desconhecido,Agricultura,61-80
20.0,3.044522437723423,Feminino,Preta,Bahia,10.0,Mestrado incompleto,19,Desconhecido,Comércio,18-25
50.0,3.9318256327243257,Masculino,Parda,Bahia,12.0,Doutorado incompleto,40,Desconhecido,,36-45
2221140.0,14.613531585778187,Masculino,Branca,Bahia,12.0,Doutorado incompleto,34,Desconhecido,,26-35
1150.0,7.048386408721883,Feminino,Branca,Bahia,12.0,Doutorado incompleto,59,Desconhecido,Serviços,46-60
1.0,0.6931471805599453,Feminino,Parda,Bahia,10.0,Mestrado incompleto,40,Desconhecido,,36-45
20.0,3.044522437723423,Masculino,Preta,Bahia,,,37,Desconhecido,Comércio,36-45
2.0,1.0986122886681098,Masculino,Parda,Bahia,7.0,Médio completo,38,Desconhecido,,36-45
2.0,1.0986122886681098,Masculino,Parda,Bahia,10.0,Mestrado incompleto,23,Desconhecido,Comércio,18-25
1.0,0.6931471805599453,Masculino,Parda,Bahia,7.0,Médio completo,19,Desconhecido,,18-25
1.0,0.6931471805599453,Feminino,Parda,Bahia,7.0,Médio completo,29,Desconhecido,,26-35
40.0,3.713572066704308,Feminino,Parda,Bahia,11.0,Mestrado completo,47,Desconhecido,Agricultura,46-60
1.0,0.6931471805599453,Feminino,Parda,Bahia,,,18,Desconhecido,,18-25
2.0,1.0986122886681098,Masculino,Parda,Bahia,7.0,Médio completo,37,Desconhecido,Comércio,36-45
1.0,0.6931471805599453,Masculino,Parda,Bahia,10.0,Mestrado incompleto,23,Desconhecido,,18-25
2311160.0,14.653260553640802,Masculino,Preta,Bahia,10.0,Mestrado incompleto,36,Desconhecido,,36-45
20.0,3.044522437723423,Feminino,Parda,Bahia,,,23,Desconhecido,Comércio,18-25
2521110.0,14.740210235347526,Masculino,Branca,Bahia,10.0,Mestrado incompleto,27,Desconhecido,,26-35
20.0,3.044522437723423,Masculino,Parda,Bahia,3.0,Fund. 1ª a 4ª série,54,Desconhecido,Comércio,46-60
1140.0,7.039660349862076,Masculino,Parda,Bahia,13.0,Doutorado completo,42,Desconhecido,Serviços,36-45
20.0,3.044522437723423,Masculino,Parda,Bahia,7.0,Médio completo,45,Desconhecido,Comércio,36-45
2.0,1.0986122886681098,Feminino,Parda,Bahia,,,15,Desconhecido,,0-17
2.0,1.0986122886681098,Feminino,Parda,Bahia,5.0,Fundamental completo,74,Desconhecido,,61-80
1.0,0.6931471805599453,Feminino,Parda,Bahia,7.0,Médio completo,58,Desconhecido,,46-60
2121110.0,14.567450565982263,Feminino,Parda,Bahia,,,53,Desconhecido,,46-60
1.0,0.6931471805599453,Feminino,Parda,Bahia,10.0,Mestrado incompleto,35,Desconhecido,,26-35
1.0,0.6931471805599453,Masculino,Preta,Bahia,,,17,Desconhecido,,0-17
2.0,1.0986122886681098,Feminino,Parda,Bahia,13.0,Doutorado completo,30,Desconhecido,Comércio,26-35
1.0,0.6931471805599453,Feminino,Preta,Bahia,10.0,Mestrado incompleto,23,Desconhecido,,18-25
60.0,4.110873864173311,Masculino,Preta,Bahia,,,69,Desconhecido,Comércio,61-80
20.0,3.044522437723423,Feminino,Branca,Bahia,,,21,Desconhecido,Serviços,18-25
1.0,0.6931471805599453,Feminino,Parda,Bahia,7.0,Médio completo,40,Desconhecido,,36-45
2.0,1.0986122886681098,Feminino,Parda,Bahia,10.0,Mestrado incompleto,27,Desconhecido,Comércio,26-35
1.0,0.6931471805599453,Feminino,Parda,Bahia,10.0,Mestrado incompleto,29,Desconhecido,,26-35
1.0,0.6931471805599453,Masculino,Parda,Bahia,,,70,Desconhecido,,61-80
20.0,3.044522437723423,Masculino,Preta,Bahia,7.0,Médio completo,53,Desconhecido,,46-60
30.0,3.4339872044851463,Feminino,Preta,Bahia,7.0,Médio completo,41,Desconhecido,Agricultura,36-45
20.0,3.044522437723423,Masculino,Branca,Bahia,10.0,Mestrado incompleto,38,Desconhecido,Administração Pública,36-45
2121110.0,14.567450565982263,Masculino,Parda,Bahia,7.0,Médio completo,53,Desconhecido,,46-60
1.0,0.6931471805599453,Feminino,Parda,Bahia,10.0,Mestrado incompleto,56,Desconhecido,,46-60
2.0,1.0986122886681098,Masculino,Parda,Bahia,,,19,Desconhecido,Comércio,18-25
1.0,0.6931471805599453,Feminino,Branca,Bahia,8.0,Superior incompleto,48,Desconhecido,,46-60
1140.0,7.039660349862076,Feminino,Preta,Bahia,10.0,Mestrado incompleto,40,Desconhecido,Serviços,36-45
2.0,1.0986122886681098,Feminino,Branca,Bahia,10.0,Mestrado incompleto,46,Desconhecido,,46-60
1.0,0.6931471805599453,Feminino,Preta,Bahia,7.0,Médio completo,40,Desconhecido,,36-45
2.0,1.0986122886681098,Masculino,Parda,Bahia,7.0,Médio completo,29,Desconhecido,Comércio,26-35
2.0,1.0986122886681098,Feminino,Parda,Bahia,,,16,Desconhecido,,0-17
50.0,3.9318256327243257,Feminino,Preta,Bahia,10.0,Mestrado incompleto,41,Desconhecido,,36-45
1.0,0.6931471805599453,Masculino,Parda,Bahia,10.0,Mestrado incompleto,26,Desconhecido,,26-35
2.0,1.0986122886681098,Masculino,Parda,Bahia,10.0,Mestrado incompleto,50,Desconhecido,Comércio,46-60
1.0,0.6931471805599453,Feminino,Parda,Bahia,,,25,Desconhecido,,18-25
1.0,0.6931471805599453,Feminino,Parda,Bahia,7.0,Médio completo,40,Desconhecido,,36-45
2.0,1.0986122886681098,Masculino,Parda,Bahia,,,19,Desconhecido,,18-25
2.0,1.0986122886681098,Feminino,Parda,Bahia,12.0,Doutorado incompleto,38,Desconhecido,Serviços,36-45
20.0,3.044522437723423,Masculino,Preta,Bahia,10.0,Mestrado incompleto,53,Desconhecido,Comércio,46-60
20.0,3.044522437723423,Masculino,Parda,Bahia,7.0,Médio completo,68,Desconhecido,Comércio,61-80
2.0,1.0986122886681098,Feminino,Parda,Bahia,7.0,Médio completo,47,Desconhecido,,46-60
80.0,4.394449154672439,Feminino,Preta,Bahia,7.0,Médio completo,29,Desconhecido,Agricultura,26-35
1140.0,7.039660349862076,Feminino,Parda,Bahia,12.0,Doutorado incompleto,36,Desconhecido,Serviços,36-45
2.0,1.0986122886681098,Masculino,Parda,Bahia,7.0,Médio completo,61,Desconhecido,,61-80
1.0,0.6931471805599453,Masculino,Parda,Bahia,,,15,Desconhecido,,0-17
20.0,3.044522437723423,Masculino,Parda,Bahia,7.0,Médio completo,29,Desconhecido,Comércio,26-35
2.0,1.0986122886681098,Feminino,Parda,Bahia,,,15,Desconhecido,,0-17
30.0,3.4339872044851463,Feminino,Parda,Bahia,3.0,Fund. 1ª a 4ª série,45,Desconhecido,,36-45
2.0,1.0986122886681098,Feminino,Preta,Bahia,7.0,Médio completo,54,Desconhecido,,46-60
20.0,3.044522437723423,Feminino,Parda,Bahia,11.0,Mestrado completo,25,Desconhecido,,18-25
20.0,3.044522437723423,Masculino,Preta,Bahia,7.0,Médio completo,50,Desconhecido,Comércio,46-60
20.0,3.044522437723423,Masculino,Parda,Bahia,10.0,Mestrado incompleto,26,Desconhecido,,26-35
2.0,1.0986122886681098,Feminino,Branca,Bahia,13.0,Doutorado completo,44,Desconhecido,Serviços,36-45
1121160.0,13.929875313507958,Feminino,Parda,Bahia,10.0,Mestrado incompleto,56,Desconhecido,,46-60
1.0,0.6931471805599453,Feminino,Parda,Bahia,10.0,Mestrado incompleto,39,Desconhecido,,36-45
50.0,3.9318256327243257,Feminino,Preta,Bahia,10.0,Mestrado incompleto,42,Desconhecido,Comércio,36-45
1121130.0,13.929848555173182,Masculino,Branca,Bahia,7.0,Médio completo,53,Desconhecido,,46-60
1.0,0.6931471805599453,Masculino,Branca,Bahia,7.0,Médio completo,51,Desconhecido,,46-60
1.0,0.6931471805599453,Feminino,Branca,Bahia,7.0,Médio completo,57,Desconhecido,,46-60
1121160.0,13.929875313507958,Masculino,Parda,Bahia,7.0,Médio completo,34,Desconhecido,,26-35
2121110.0,14.567450565982263,Feminino,Parda,Bahia,,,33,Desconhecido,,26-35
20.0,3.044522437723423,Feminino,Parda,Bahia,7.0,Médio completo,43,Desconhecido,Agricultura,36-45
2121110.0,14.567450565982263,Feminino,Parda,Bahia,7.0,Médio completo,39,Desconhecido,,36-45
20.0,3.044522437723423,Masculino,Parda,Bahia,,,56,Desconhecido,Comércio,46-60
24.0,3.2188758248682006,Masculino,Parda,Bahia,10.0,Mestrado incompleto,45,Desconhecido,,36-45
20.0,3.044522437723423,Masculino,Preta,Bahia,10.0,Mestrado incompleto,37,Desconhecido,Comércio,36-45
20.0,3.044522437723423,Feminino,Branca,Bahia,10.0,Mestrado incompleto,35,Desconhecido,Comércio,26-35
1.0,0.6931471805599453,Masculino,Branca,Bahia,7.0,Médio completo,19,Desconhecido,,18-25
2.0,1.0986122886681098,Masculino,Parda,Bahia,5.0,Fundamental completo,67,Desconhecido,Comércio,61-80
1121160.0,13.929875313507958,Masculino,Parda,Bahia,7.0,Médio completo,47,Desconhecido,,46-60
1.0,0.6931471805599453,Feminino,Parda,Bahia,,,47,Desconhecido,,46-60
2.0,1.0986122886681098,Feminino,Parda,Bahia,,,79,Desconhecido,,61-80
50.0,3.9318256327243257,Feminino,Preta,Bahia,7.0,Médio completo,51,Desconhecido,Comércio,46-60
20.0,3.044522437723423,Feminino,Preta,Bahia,,,28,Desconhecido,Comércio,26-35
20.0,3.044522437723423,Feminino,Branca,Bahia,,,38,Desconhecido,Comércio,36-45
40.0,3.713572066704308,Masculino,Parda,Bahia,7.0,Médio completo,35,Desconhecido,Comércio,26-35
1.0,0.6931471805599453,Feminino,Preta,Bahia,5.0,Fundamental completo,61,Desconhecido,,61-80
1150.0,7.048386408721883,Feminino,Parda,Bahia,,,42,Desconhecido,Serviços,36-45
1.0,0.6931471805599453,Feminino,Preta,Bahia,,,16,Desconhecido,,0-17
2.0,1.0986122886681098,Masculino,Branca,Bahia,,,83,Desconhecido,,81+
1140.0,7.039660349862076,Feminino,Parda,Bahia,7.0,Médio completo,48,Desconhecido,Serviços,46-60
2.0,1.0986122886681098,Masculino,Indígena,Bahia,7.0,Médio completo,42,Desconhecido,Serviços,36-45
2.0,1.0986122886681098,Feminino,Parda,Bahia,7.0,Médio completo,59,Desconhecido,,46-60
20.0,3.044522437723423,Masculino,Parda,Bahia,10.0,Mestrado incompleto,25,Desconhecido,Serviços,18-25
2111110.0,14.562724907162915,Masculino,Branca,Bahia,12.0,Doutorado incompleto,56,Desconhecido,Administração Pública,46-60
1.0,0.6931471805599453,Masculino,Branca,Bahia,,,59,Desconhecido,,46-60
1.0,0.6931471805599453,Feminino,Parda,Bahia,10.0,Mestrado incompleto,36,Desconhecido,,36-45
1140.0,7.039660349862076,Masculino,Parda,Bahia,7.0,Médio completo,30,Desconhecido,Serviços,26-35
1.0,0.6931471805599453,Masculino,Parda,Bahia,10.0,Mestrado incompleto,18,Desconhecido,,18-25
1.0,0.6931471805599453,Feminino,Preta,Bahia,5.0,Fundamental completo,54,Desconhecido,,46-60
1111170.0,13.920924972169548,Masculino,Branca,Bahia,10.0,Mestrado incompleto,60,Desconhecido,Administração Pública,46-60
2.0,1.0986122886681098,Masculino,Branca,Bahia,10.0,Mestrado incompleto,48,Desconhecido,,46-60
50.0,3.9318256327243257,Feminino,Preta,Bahia,7.0,Médio completo,40,Desconhecido,,36-45
212121.0,12.264916859831924,Masculino,Parda,Bahia,7.0,Médio completo,30,Desconhecido,,26-35
1.0,0.6931471805599453,Feminino,Preta,Bahia,7.0,Médio completo,62,Desconhecido,,61-80
1.0,0.6931471805599453,Feminino,Parda,Bahia,,,16,Desconhecido,,0-17
2121140.0,14.56746470941363,Masculino,Parda,Bahia,10.0,Mestrado incompleto,84,Desconhecido,,81+
80.0,4.394449154672439,Masculino,Parda,Bahia,7.0,Médio completo,36,Desconhecido,Comércio,36-45
1.0,0.6931471805599453,Feminino,Parda,Bahia,10.0,Mestrado incompleto,44,Desconhecido,,36-45
80.0,4.394449154672439,Masculino,Branca,Bahia,7.0,Médio completo,43,Desconhecido,Comércio,36-45
1.0,0.6931471805599453,Masculino,Branca,Bahia,10.0,Mestrado incompleto,55,Desconhecido,,46-60
2.0,1.0986122886681098,Feminino,Preta,Bahia,5.0,Fundamental completo,67,Desconhecido,,61-80
1.0,0.6931471805599453,Feminino,Branca,Bahia,10.0,Mestrado incompleto,26,Desconhecido,,26-35
2.0,1.0986122886681098,Masculino,Branca,Bahia,7.0,Médio completo,39,Desconhecido,,36-45
1.0,0.6931471805599453,Feminino,Preta,Bahia,7.0,Médio completo,46,Desconhecido,,46-60
1.0,0.6931471805599453,Masculino,Parda,Bahia,7.0,Médio completo,51,Desconhecido,,46-60
2121120.0,14.567455280481612,Masculino,Parda,Bahia,12.0,Doutorado incompleto,65,Desconhecido,Administração Pública,61-80
20.0,3.044522437723423,Masculino,Parda,Bahia,7.0,Médio completo,31,Desconhecido,Comércio,26-35
20.0,3.044522437723423,Masculino,Branca,Bahia,10.0,Mestrado incompleto,23,Desconhecido,Comércio,18-25
50.0,3.9318256327243257,Feminino,Parda,Bahia,,,22,Desconhecido,Comércio,18-25
2.0,1.0986122886681098,Feminino,Parda,Bahia,12.0,Doutorado incompleto,21,Desconhecido,Serviços,18-25
2.0,1.0986122886681098,Masculino,Parda,Bahia,8.0,Superior incompleto,75,Desconhecido,,61-80
1.0,0.6931471805599453,Feminino,Parda,Bahia,,,14,Desconhecido,,0-17
20.0,3.044522437723423,Feminino,Parda,Bahia,10.0,Mestrado incompleto,25,Desconhecido,Comércio,18-25
2.0,1.0986122886681098,Feminino,Parda,Bahia,5.0,Fundamental completo,59,Desconhecido,,46-60
1130.0,7.030857476116121,Feminino,Branca,Bahia,12.0,Doutorado incompleto,52,Desconhecido,Serviços,46-60
20.0,3.044522437723423,Masculino,Parda,Bahia,10.0,Mestrado incompleto,22,Desconhecido,Comércio,18-25
2.0,1.0986122886681098,Feminino,Parda,Bahia,7.0,Médio completo,35,Desconhecido,,26-35
20.0,3.044522437723423,Feminino,Preta,Bahia,10.0,Mestrado incompleto,20,Desconhecido,Comércio,18-25
20.0,3.044522437723423,Feminino,Preta,Bahia,10.0,Mestrado incompleto,19,Desconhecido,Comércio,18-25
1.0,0.6931471805599453,Masculino,Branca,Bahia,10.0,Mestrado incompleto,28,Desconhecido,,26-35
2621120.0,14.7791126468256,Feminino,Parda,Bahia,7.0,Médio completo,27,Desconhecido,,26-35
2.0,1.0986122886681098,Masculino,Branca,Bahia,12.0,Doutorado incompleto,84,Desconhecido,,81+
1.0,0.6931471805599453,Feminino,Parda,Bahia,,,15,Desconhecido,,0-17
1130.0,7.030857476116121,Feminino,Parda,Bahia,12.0,Doutorado incompleto,35,Desconhecido,Serviços,26-35
1.0,0.6931471805599453,Feminino,Parda,Bahia,7.0,Médio completo,42,Desconhecido,,36-45
20.0,3.044522437723423,Feminino,Preta,Bahia,12.0,Doutorado incompleto,45,Desconhecido,Comércio,36-45
2.0,1.0986122886681098,Feminino,Parda,Bahia,3.0,Fund. 1ª a 4ª série,47,Desconhecido,,46-60
50.0,3.9318256327243257,Feminino,Preta,Bahia,10.0,Mestrado incompleto,18,Desconhecido,Comércio,18-25
2.0,1.0986122886681098,Feminino,Parda,Bahia,7.0,Médio completo,43,Desconhecido,Serviços,36-45
2.0,1.0986122886681098,Feminino,Branca,Bahia,10.0,Mestrado incompleto,55,Desconhecido,,46-60
2.0,1.0986122886681098,Feminino,Parda,Bahia,,,15,Desconhecido,,0-17
2.0,1.0986122886681098,Feminino,Parda,Bahia,7.0,Médio completo,48,Desconhecido,,46-60
20.0,3.044522437723423,Masculino,Amarela,Bahia,10.0,Mestrado incompleto,37,Desconhecido,Serviços,36-45
1140.0,7.039660349862076,Feminino,Parda,Bahia,12.0,Doutorado incompleto,41,Desconhecido,Serviços,36-45
20.0,3.044522437723423,Masculino,Preta,Bahia,10.0,Mestrado incompleto,40,Desconhecido,Comércio,36-45
1.0,0.6931471805599453,Feminino,Branca,Bahia,7.0,Médio completo,44,Desconhecido,,36-45
20.0,3.044522437723423,Feminino,Branca,Bahia,12.0,Doutorado incompleto,27,Desconhecido,Serviços,26-35
1.0,0.6931471805599453,Masculino,Preta,Bahia,10.0,Mestrado incompleto,27,Desconhecido,,26-35
2121130.0,14.567459994958734,Masculino,Parda,Bahia,,,70,Desconhecido,,61-80
2.0,1.0986122886681098,Feminino,Parda,Bahia,7.0,Médio completo,42,Desconhecido,,36-45
50.0,3.9318256327243257,Feminino,Parda,Bahia,11.0,Mestrado completo,38,Desconhecido,,36-45
50.0,3.9318256327243257,Feminino,Parda,Bahia,7.0,Médio completo,41,Desconhecido,,36-45
1.0,0.6931471805599453,Masculino,Parda,Bahia,,,53,Desconhecido,,46-60
2.0,1.0986122886681098,Masculino,Parda,Bahia,7.0,Médio completo,16,Desconhecido,Comércio,0-17
1160.0,7.057036981697891,Feminino,Branca,Bahia,13.0,Doutorado completo,45,Desconhecido,Serviços,36-45
80.0,4.394449154672439,Masculino,Branca,Bahia,10.0,Mestrado incompleto,42,Desconhecido,,36-45
2.0,1.0986122886681098,Masculino,Preta,Bahia,,,27,Desconhecido,Comércio,26-35
20.0,3.044522437723423,Masculino,Parda,Bahia,10.0,Mestrado incompleto,41,Desconhecido,Comércio,36-45
2321110.0,14.657556508326733,Masculino,Parda,Bahia,10.0,Mestrado incompleto,24,Desconhecido,,18-25
1160.0,7.057036981697891,Masculino,Parda,Bahia,10.0,Mestrado incompleto,69,Desconhecido,Serviços,61-80
20.0,3.044522437723423,Masculino,Parda,Bahia,10.0,Mestrado incompleto,31,Desconhecido,Comércio,26-35
1.0,0.6931471805599453,Feminino,Parda,Bahia,7.0,Médio completo,23,Desconhecido,,18-25
20.0,3.044522437723423,Feminino,Parda,Bahia,10.0,Mestrado incompleto,35,Desconhecido,Comércio,26-35
20.0,3.044522437723423,Masculino,Preta,Bahia,10.0,Mestrado incompleto,29,Desconhecido,Comércio,26-35
1160.0,7.057036981697891,Masculino,Preta,Bahia,12.0,Doutorado incompleto,32,Desconhecido,Serviços,26-35
1.0,0.6931471805599453,Feminino,Parda,Bahia,7.0,Médio completo,37,Desconhecido,,36-45
1122.0,7.023758954738443,Feminino,Parda,Bahia,10.0,Mestrado incompleto,50,Desconhecido,Serviços,46-60
50.0,3.9318256327243257,Masculino,Parda,Bahia,,,49,Desconhecido,,46-60
1130.0,7.030857476116121,Feminino,Parda,Bahia,10.0,Mestrado incompleto,49,Desconhecido,Serviços,46-60
80.0,4.394449154672439,Feminino,Parda,Bahia,,,49,Desconhecido,Agricultura,46-60
20.0,3.044522437723423,Masculino,Parda,Bahia,10.0,Mestrado incompleto,27,Desconhecido,Comércio,26-35
1122.0,7.023758954738443,Feminino,Parda,Bahia,12.0,Doutorado incompleto,41,Desconhecido,Serviços,36-45
20.0,3.044522437723423,Masculino,Parda,Bahia,10.0,Mestrado incompleto,61,Desconhecido,Comércio,61-80
1.0,0.6931471805599453,Masculino,Parda,Bahia,7.0,Médio completo,26,Desconhecido,,26-35
1.0,0.6931471805599453,Feminino,Parda,Bahia,7.0,Médio completo,42,Desconhecido,,36-45
20.0,3.044522437723423,Feminino,Branca,Bahia,12.0,Doutorado incompleto,34,Desconhecido,Comércio,26-35
1150.0,7.048386408721883,Masculino,Parda,Bahia,10.0,Mestrado incompleto,51,Desconhecido,Serviços,46-60
1.0,0.6931471805599453,Masculino,Preta,Bahia,10.0,Mestrado incompleto,64,Desconhecido,,61-80
1170.0,7.065613363597717,Masculino,Preta,Bahia,10.0,Mestrado incompleto,48,Desconhecido,Serviços,46-60
20.0,3.044522437723423,Masculino,Preta,Bahia,10.0,Mestrado incompleto,45,Desconhecido,Serviços,36-45
1130.0,7.030857476116121,Masculino,Preta,Bahia,12.0,Doutorado incompleto,41,Desconhecido,Serviços,36-45
2.0,1.0986122886681098,Feminino,Preta,Bahia,10.0,Mestrado incompleto,54,Desconhecido,Agricultura,46-60
80.0,4.394449154672439,Masculino,Parda,Bahia,10.0,Mestrado incompleto,26,Desconhecido,Comércio,26-35
20.0,3.044522437723423,Feminino,Preta,Bahia,10.0,Mestrado incompleto,28,Desconhecido,Comércio,26-35
1160.0,7.057036981697891,Feminino,Parda,Bahia,13.0,Doutorado completo,44,Desconhecido,Serviços,36-45
50.0,3.9318256327243257,Feminino,Parda,Bahia,13.0,Doutorado completo,39,Desconhecido,Comércio,36-45
1150.0,7.048386408721883,Feminino,Branca,Bahia,12.0,Doutorado incompleto,45,Desconhecido,Serviços,36-45
2121110.0,14.567450565982263,Masculino,Branca,Bahia,7.0,Médio completo,55,Desconhecido,,46-60
2.0,1.0986122886681098,Masculino,Preta,Bahia,,,15,Desconhecido,,0-17
2121160.0,14.567474138256744,Masculino,Branca,Bahia,7.0,Médio completo,47,Desconhecido,,46-60
2421110.0,14.699737083691971,Masculino,Parda,Bahia,7.0,Médio completo,41,Desconhecido,,36-45
2.0,1.0986122886681098,Masculino,Indígena,Bahia,,,18,Desconhecido,,18-25
2121120.0,14.567455280481612,Masculino,Parda,Bahia,7.0,Médio completo,49,Desconhecido,,46-60
1.0,0.6931471805599453,Masculino,Parda,Bahia,,,19,Desconhecido,,18-25
50.0,3.9318256327243257,Feminino,Parda,Bahia,7.0,Médio completo,20,Desconhecido,Agricultura,18-25
1.0,0.6931471805599453,Masculino,Parda,Bahia,7.0,Médio completo,35,Desconhecido,,26-35
20.0,3.044522437723423,Masculino,Parda,Bahia,10.0,Mestrado incompleto,38,Desconhecido,,36-45
20.0,3.044522437723423,Masculino,Parda,Bahia,10.0,Mestrado incompleto,40,Desconhecido,Comércio,36-45
20.0,3.044522437723423,Masculino,Branca,Bahia,7.0,Médio completo,49,Desconhecido,Comércio,46-60
80.0,4.394449154672439,Feminino,Parda,Bahia,10.0,Mestrado incompleto,36,Desconhecido,,36-45
1.0,0.6931471805599453,Masculino,Parda,Bahia,7.0,Médio completo,51,Desconhecido,,46-60
20.0,3.044522437723423,Masculino,Parda,Bahia,7.0,Médio completo,22,Desconhecido,Comércio,18-25
1150.0,7.048386408721883,Masculino,Branca,Bahia,,,39,Desconhecido,Serviços,36-45
1.0,0.6931471805599453,Masculino,Preta,Bahia,7.0,Médio completo,24,Desconhecido,,18-25
2121120.0,14.567455280481612,Feminino,Parda,Bahia,10.0,Mestrado incompleto,37,Desconhecido,,36-45
80.0,4.394449154672439,Masculino,Branca,Bahia,7.0,Médio completo,47,Desconhecido,Comércio,46-60
1.0,0.6931471805599453,Masculino,Branca,Bahia,10.0,Mestrado incompleto,20,Desconhecido,,18-25
1170.0,7.065613363597717,Masculino,Preta,Bahia,13.0,Doutorado completo,37,Desconhecido,Serviços,36-45
1.0,0.6931471805599453,Feminino,Parda,Bahia,10.0,Mestrado incompleto,53,Desconhecido,,46-60
2.0,1.0986122886681098,Feminino,Preta,Bahia,,,16,Desconhecido,,0-17
1.0,0.6931471805599453,Feminino,Preta,Bahia,10.0,Mestrado incompleto,29,Desconhecido,,26-35
2121160.0,14.567474138256744,Masculino,Parda,Bahia,7.0,Médio completo,59,Desconhecido,,46-60
1.0,0.6931471805599453,Masculino,Preta,Bahia,2.0,Sem instrução,45,Desconhecido,,36-45
2.0,1.0986122886681098,Feminino,Parda,Bahia,8.0,Superior incompleto,46,Desconhecido,,46-60
2.0,1.0986122886681098,Feminino,Parda,Bahia,12.0,Doutorado incompleto,45,Desconhecido,,36-45
20.0,3.044522437723423,Masculino,Parda,Bahia,10.0,Mestrado incompleto,25,Desconhecido,Comércio,18-25
